Timestamp,ProcessA_Start,RobotArm_Down,Clamp_ON,Sensor_Part,RobotArm_Up,ProcessB_Start,Camera_Trigger,Inspect_OK,Gate_Open,ProcessC_Start,Conveyor_ON,Sensor_Exit,Pressure_A,Torque_A,Light_Level,Score_B,Speed_C,Temp_C
2024/01/15 08:00:00.151,1,1,0,0,0,0,0,0,0,0,0,0,8.435,12.192,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.152,1,1,0,0,0,0,0,0,0,0,0,0,8.601,12.173,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.153,1,1,0,0,0,0,0,0,0,0,0,0,8.636,11.861,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.154,1,1,0,0,0,0,0,0,0,0,0,0,8.415,11.809,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.155,1,1,0,0,0,0,0,0,0,0,0,0,8.595,12.184,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.156,1,1,0,0,0,0,0,0,0,0,0,0,8.468,12.058,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.157,1,1,0,0,0,0,0,0,0,0,0,0,8.383,12.206,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.158,1,1,0,0,0,0,0,0,0,0,0,0,8.624,12.229,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.159,1,1,0,0,0,0,0,0,0,0,0,0,8.606,12.183,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.160,1,1,0,0,0,0,0,0,0,0,0,0,8.338,12.114,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.161,1,1,0,0,0,0,0,0,0,0,0,0,8.443,12.207,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.162,1,1,0,0,0,0,0,0,0,0,0,0,8.603,12.175,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.163,1,1,0,0,0,0,0,0,0,0,0,0,8.606,11.888,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.164,1,1,0,0,0,0,0,0,0,0,0,0,8.598,11.812,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.165,1,1,0,0,0,0,0,0,0,0,0,0,8.627,12.172,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.166,1,1,0,0,0,0,0,0,0,0,0,0,8.406,12.152,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.167,1,1,0,0,0,0,0,0,0,0,0,0,8.487,11.906,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.168,1,1,0,0,0,0,0,0,0,0,0,0,8.6,11.869,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.169,1,1,0,0,0,0,0,0,0,0,0,0,8.338,11.853,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.170,1,1,0,0,0,0,0,0,0,0,0,0,8.442,12.175,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.171,1,1,0,0,0,0,0,0,0,0,0,0,8.659,11.894,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.172,1,1,0,0,0,0,0,0,0,0,0,0,8.548,11.952,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.173,1,1,0,0,0,0,0,0,0,0,0,0,8.664,12.017,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.174,1,1,0,0,0,0,0,0,0,0,0,0,8.649,11.815,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.175,1,1,0,0,0,0,0,0,0,0,0,0,8.66,11.846,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.176,1,1,0,0,0,0,0,0,0,0,0,0,8.657,11.887,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.177,1,1,0,0,0,0,0,0,0,0,0,0,8.367,11.969,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.178,1,1,1,0,0,0,0,0,0,0,0,0,8.578,11.911,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.179,1,1,1,0,0,0,0,0,0,0,0,0,8.536,12.005,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.180,1,1,1,0,0,0,0,0,0,0,0,0,8.461,12.037,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.181,1,1,1,0,0,0,0,0,0,0,0,0,8.417,12.1,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.182,1,1,1,0,0,0,0,0,0,0,0,0,8.331,12.204,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.183,1,1,1,0,0,0,0,0,0,0,0,0,8.513,12.105,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.184,1,1,1,0,0,0,0,0,0,0,0,0,8.582,12.082,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.185,1,1,1,0,0,0,0,0,0,0,0,0,8.454,11.794,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.186,1,1,1,0,0,0,0,0,0,0,0,0,8.556,11.918,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.187,1,1,1,0,0,0,0,0,0,0,0,0,8.437,12.167,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.188,1,1,1,0,0,0,0,0,0,0,0,0,8.575,11.904,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.189,1,1,1,0,0,0,0,0,0,0,0,0,8.435,11.956,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.190,1,1,1,0,0,0,0,0,0,0,0,0,8.467,11.902,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.191,1,1,1,0,0,0,0,0,0,0,0,0,8.373,11.962,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.192,1,1,1,0,0,0,0,0,0,0,0,0,8.65,12.085,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.193,1,1,1,0,0,0,0,0,0,0,0,0,8.637,12.055,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.194,1,1,1,0,0,0,0,0,0,0,0,0,8.432,12.023,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.195,1,1,1,0,0,0,0,0,0,0,0,0,8.33,11.898,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.196,1,1,1,0,0,0,0,0,0,0,0,0,8.476,12.038,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.197,1,1,1,0,0,0,0,0,0,0,0,0,8.553,11.983,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.198,1,1,1,0,0,0,0,0,0,0,0,0,8.48,11.863,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.199,1,1,1,0,0,0,0,0,0,0,0,0,8.491,12.193,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.200,1,1,1,0,0,0,0,0,0,0,0,0,8.601,11.841,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.201,1,1,1,0,0,0,0,0,0,0,0,0,8.359,12.007,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.202,1,1,1,0,0,0,0,0,0,0,0,0,8.545,11.921,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.203,1,1,1,0,0,0,0,0,0,0,0,0,8.608,12.121,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.204,1,1,1,0,0,0,0,0,0,0,0,0,8.559,11.868,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.205,1,1,1,0,0,0,0,0,0,0,0,0,8.398,11.772,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.206,1,1,1,0,0,0,0,0,0,0,0,0,8.413,11.988,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.207,1,1,1,0,0,0,0,0,0,0,0,0,8.619,11.795,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.208,1,1,1,0,0,0,0,0,0,0,0,0,8.471,12.062,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.209,1,1,1,0,0,0,0,0,0,0,0,0,8.396,12.094,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.210,1,1,1,0,0,0,0,0,0,0,0,0,8.498,11.877,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.211,1,1,1,0,0,0,0,0,0,0,0,0,8.553,11.763,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.212,1,1,1,0,0,0,0,0,0,0,0,0,8.585,12.13,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.213,1,1,1,0,0,0,0,0,0,0,0,0,8.366,11.964,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.214,1,1,1,0,0,0,0,0,0,0,0,0,8.39,12.22,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.215,1,1,1,0,0,0,0,0,0,0,0,0,8.506,11.784,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.216,1,1,1,0,0,0,0,0,0,0,0,0,8.415,12.167,0.0,0.0,0.0,0.0
