Timestamp,ProcessA_Start,RobotArm_Down,Clamp_ON,Sensor_Part,RobotArm_Up,ProcessB_Start,Camera_Trigger,Inspect_OK,Gate_Open,ProcessC_Start,Conveyor_ON,Sensor_Exit,Pressure_A,Torque_A,Light_Level,Score_B,Speed_C,Temp_C
2024/01/15 08:00:00.015,1,0,0,0,0,0,0,0,0,0,0,0,8.536,12.229,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.016,1,0,0,0,0,0,0,0,0,0,0,0,8.452,11.864,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.017,1,0,0,0,0,0,0,0,0,0,0,0,8.643,11.837,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.018,1,0,0,0,0,0,0,0,0,0,0,0,8.599,12.046,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.019,1,0,0,0,0,0,0,0,0,0,0,0,8.664,12.213,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.020,1,0,0,0,0,0,0,0,0,0,0,0,8.555,11.778,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.021,1,0,0,0,0,0,0,0,0,0,0,0,8.338,11.987,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.022,1,0,0,0,0,0,0,0,0,0,0,0,8.609,11.799,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.023,1,0,0,0,0,0,0,0,0,0,0,0,8.475,11.801,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.024,1,0,0,0,0,0,0,0,0,0,0,0,8.435,11.763,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.025,1,0,0,0,0,0,0,0,0,0,0,0,8.442,12.011,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.026,1,0,0,0,0,0,0,0,0,0,0,0,8.398,12.138,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.027,1,0,0,0,0,0,0,0,0,0,0,0,8.349,11.861,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.028,1,0,0,0,0,0,0,0,0,0,0,0,8.418,11.954,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.029,1,0,0,0,0,0,0,0,0,0,0,0,8.59,11.93,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.030,1,0,0,0,0,0,0,0,0,0,0,0,8.566,12.203,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.031,1,0,0,0,0,0,0,0,0,0,0,0,8.375,12.175,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.032,1,0,0,0,0,0,0,0,0,0,0,0,8.534,12.119,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.033,1,0,0,0,0,0,0,0,0,0,0,0,8.537,11.956,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.034,1,0,0,0,0,0,0,0,0,0,0,0,8.363,11.829,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.035,1,0,0,0,0,0,0,0,0,0,0,0,8.389,11.845,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.036,1,0,0,0,0,0,0,0,0,0,0,0,8.379,11.86,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.037,1,0,0,0,0,0,0,0,0,0,0,0,8.521,12.13,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.038,1,0,0,0,0,0,0,0,0,0,0,0,8.601,12.166,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.039,1,0,0,0,0,0,0,0,0,0,0,0,8.37,12.155,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.040,1,0,0,0,0,0,0,0,0,0,0,0,8.393,11.795,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.041,1,0,0,0,0,0,0,0,0,0,0,0,8.428,12.041,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.042,1,0,0,0,0,0,0,0,0,0,0,0,8.346,11.864,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.043,1,0,0,0,0,0,0,0,0,0,0,0,8.466,12.155,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.044,1,0,0,0,0,0,0,0,0,0,0,0,8.466,11.959,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.045,1,0,0,0,0,0,0,0,0,0,0,0,8.456,11.804,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.046,1,0,0,0,0,0,0,0,0,0,0,0,8.629,12.203,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.047,1,1,0,0,0,0,0,0,0,0,0,0,8.575,11.951,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.048,1,1,0,0,0,0,0,0,0,0,0,0,8.481,11.909,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.049,1,1,0,0,0,0,0,0,0,0,0,0,8.552,12.074,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.050,1,1,0,0,0,0,0,0,0,0,0,0,8.436,12.18,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.051,1,1,0,0,0,0,0,0,0,0,0,0,8.575,11.865,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.052,1,1,0,0,0,0,0,0,0,0,0,0,8.605,12.084,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.053,1,1,0,0,0,0,0,0,0,0,0,0,8.415,11.902,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.054,1,1,0,0,0,0,0,0,0,0,0,0,8.586,11.798,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.055,1,1,0,0,0,0,0,0,0,0,0,0,8.479,12.223,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.056,1,1,0,0,0,0,0,0,0,0,0,0,8.417,12.002,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.057,1,1,0,0,0,0,0,0,0,0,0,0,8.638,12.18,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.058,1,1,0,0,0,0,0,0,0,0,0,0,8.598,12.016,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.059,1,1,0,0,0,0,0,0,0,0,0,0,8.646,11.883,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.060,1,1,0,0,0,0,0,0,0,0,0,0,8.63,11.956,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.061,1,1,0,0,0,0,0,0,0,0,0,0,8.554,12.053,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.062,1,1,0,0,0,0,0,0,0,0,0,0,8.426,12.086,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.063,1,1,0,0,0,0,0,0,0,0,0,0,8.535,12.234,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.064,1,1,0,0,0,0,0,0,0,0,0,0,8.557,11.971,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.065,1,1,0,0,0,0,0,0,0,0,0,0,8.459,12.186,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.066,1,1,0,0,0,0,0,0,0,0,0,0,8.447,12.08,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.067,1,1,0,0,0,0,0,0,0,0,0,0,8.566,12.223,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.068,1,1,0,0,0,0,0,0,0,0,0,0,8.396,12.079,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.069,1,1,0,0,0,0,0,0,0,0,0,0,8.388,12.067,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.070,1,1,0,0,0,0,0,0,0,0,0,0,8.553,12.117,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.071,1,1,0,0,0,0,0,0,0,0,0,0,8.625,11.871,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.072,1,1,0,0,0,0,0,0,0,0,0,0,8.623,11.926,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.073,1,1,0,0,0,0,0,0,0,0,0,0,8.466,11.814,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.074,1,1,0,0,0,0,0,0,0,0,0,0,8.511,11.761,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.075,1,1,0,0,0,0,0,0,0,0,0,0,8.436,12.083,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.076,1,1,0,0,0,0,0,0,0,0,0,0,8.584,11.84,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.077,1,1,0,0,0,0,0,0,0,0,0,0,8.597,11.973,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.078,1,1,0,0,0,0,0,0,0,0,0,0,8.4,12.119,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.079,1,1,0,0,0,0,0,0,0,0,0,0,8.581,11.985,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.080,1,1,0,0,0,0,0,0,0,0,0,0,8.511,12.058,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.081,1,1,0,0,0,0,0,0,0,0,0,0,8.545,12.127,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.082,1,1,0,0,0,0,0,0,0,0,0,0,8.591,11.856,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.083,1,1,0,0,0,0,0,0,0,0,0,0,8.337,11.81,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.084,1,1,0,0,0,0,0,0,0,0,0,0,8.435,12.039,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.085,1,1,0,0,0,0,0,0,0,0,0,0,8.657,11.96,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.086,1,1,0,0,0,0,0,0,0,0,0,0,8.456,12.027,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.087,1,1,0,0,0,0,0,0,0,0,0,0,8.652,12.042,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.088,1,1,0,0,0,0,0,0,0,0,0,0,8.43,12.123,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.089,1,1,0,0,0,0,0,0,0,0,0,0,8.667,12.141,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.090,1,1,0,0,0,0,0,0,0,0,0,0,8.465,11.843,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.091,1,1,0,0,0,0,0,0,0,0,0,0,8.487,11.822,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.092,1,1,0,0,0,0,0,0,0,0,0,0,8.374,11.974,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.093,1,1,0,0,0,0,0,0,0,0,0,0,8.619,12.097,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.094,1,1,0,0,0,0,0,0,0,0,0,0,8.472,12.218,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.095,1,1,0,0,0,0,0,0,0,0,0,0,8.391,11.88,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.096,1,1,0,0,0,0,0,0,0,0,0,0,8.423,12.035,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.097,1,1,0,0,0,0,0,0,0,0,0,0,8.633,11.944,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.098,1,1,0,0,0,0,0,0,0,0,0,0,8.611,12.21,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.099,1,1,0,0,0,0,0,0,0,0,0,0,8.493,12.189,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.100,1,1,0,0,0,0,0,0,0,0,0,0,8.632,11.989,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.101,1,1,0,0,0,0,0,0,0,0,0,0,8.388,11.796,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.102,1,1,0,0,0,0,0,0,0,0,0,0,8.411,11.981,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.103,1,1,0,0,0,0,0,0,0,0,0,0,8.335,11.918,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.104,1,1,0,0,0,0,0,0,0,0,0,0,8.498,11.921,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.105,1,1,0,0,0,0,0,0,0,0,0,0,8.579,12.033,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.106,1,1,0,0,0,0,0,0,0,0,0,0,8.511,12.064,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.107,1,1,0,0,0,0,0,0,0,0,0,0,8.528,11.959,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.108,1,1,0,0,0,0,0,0,0,0,0,0,8.386,12.042,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.109,1,1,0,0,0,0,0,0,0,0,0,0,8.346,11.777,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.110,1,1,0,0,0,0,0,0,0,0,0,0,8.446,11.87,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.111,1,1,0,0,0,0,0,0,0,0,0,0,8.587,11.836,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.112,1,1,0,0,0,0,0,0,0,0,0,0,8.479,12.094,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.113,1,1,0,0,0,0,0,0,0,0,0,0,8.472,12.147,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.114,1,1,0,0,0,0,0,0,0,0,0,0,8.37,11.842,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.115,1,1,0,0,0,0,0,0,0,0,0,0,8.424,11.935,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.116,1,1,0,0,0,0,0,0,0,0,0,0,8.52,11.855,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.117,1,1,0,0,0,0,0,0,0,0,0,0,8.52,12.097,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.118,1,1,0,0,0,0,0,0,0,0,0,0,8.552,12.151,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.119,1,1,0,0,0,0,0,0,0,0,0,0,8.358,12.085,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.120,1,1,0,0,0,0,0,0,0,0,0,0,8.576,12.156,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.121,1,1,0,0,0,0,0,0,0,0,0,0,8.381,11.802,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.122,1,1,0,0,0,0,0,0,0,0,0,0,8.588,12.07,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.123,1,1,0,0,0,0,0,0,0,0,0,0,8.387,12.178,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.124,1,1,0,0,0,0,0,0,0,0,0,0,8.574,12.055,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.125,1,1,0,0,0,0,0,0,0,0,0,0,8.589,12.053,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.126,1,1,0,0,0,0,0,0,0,0,0,0,8.446,11.785,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.127,1,1,0,0,0,0,0,0,0,0,0,0,8.446,12.06,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.128,1,1,0,0,0,0,0,0,0,0,0,0,8.394,11.846,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.129,1,1,0,0,0,0,0,0,0,0,0,0,8.368,11.998,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.130,1,1,0,0,0,0,0,0,0,0,0,0,8.659,12.111,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.131,1,1,0,0,0,0,0,0,0,0,0,0,8.334,11.941,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.132,1,1,0,0,0,0,0,0,0,0,0,0,8.562,11.807,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.133,1,1,0,0,0,0,0,0,0,0,0,0,8.6,11.873,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.134,1,1,0,0,0,0,0,0,0,0,0,0,8.481,12.141,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.135,1,1,0,0,0,0,0,0,0,0,0,0,8.627,11.798,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.136,1,1,0,0,0,0,0,0,0,0,0,0,8.608,12.18,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.137,1,1,0,0,0,0,0,0,0,0,0,0,8.615,12.132,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.138,1,1,0,0,0,0,0,0,0,0,0,0,8.457,11.91,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.139,1,1,0,0,0,0,0,0,0,0,0,0,8.346,11.95,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.140,1,1,0,0,0,0,0,0,0,0,0,0,8.432,11.836,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.141,1,1,0,0,0,0,0,0,0,0,0,0,8.651,12.183,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.142,1,1,0,0,0,0,0,0,0,0,0,0,8.605,11.902,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.143,1,1,0,0,0,0,0,0,0,0,0,0,8.372,11.965,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.144,1,1,0,0,0,0,0,0,0,0,0,0,8.355,11.93,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.145,1,1,0,0,0,0,0,0,0,0,0,0,8.536,11.912,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.146,1,1,0,0,0,0,0,0,0,0,0,0,8.444,11.917,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.147,1,1,0,0,0,0,0,0,0,0,0,0,8.612,11.777,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.148,1,1,0,0,0,0,0,0,0,0,0,0,8.607,12.053,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.149,1,1,0,0,0,0,0,0,0,0,0,0,8.516,12.093,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.150,1,1,0,0,0,0,0,0,0,0,0,0,8.336,12.174,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.151,1,1,0,0,0,0,0,0,0,0,0,0,8.428,11.952,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.152,1,1,0,0,0,0,0,0,0,0,0,0,8.504,12.193,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.153,1,1,0,0,0,0,0,0,0,0,0,0,8.407,12.012,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.154,1,1,0,0,0,0,0,0,0,0,0,0,8.667,11.862,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.155,1,1,0,0,0,0,0,0,0,0,0,0,8.55,11.839,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.156,1,1,0,0,0,0,0,0,0,0,0,0,8.523,11.969,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.157,1,1,0,0,0,0,0,0,0,0,0,0,8.522,11.774,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.158,1,1,0,0,0,0,0,0,0,0,0,0,8.399,12.192,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.159,1,1,0,0,0,0,0,0,0,0,0,0,8.391,11.904,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.160,1,1,0,0,0,0,0,0,0,0,0,0,8.666,11.882,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.161,1,1,0,0,0,0,0,0,0,0,0,0,8.527,11.967,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.162,1,1,0,0,0,0,0,0,0,0,0,0,8.331,12.069,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.163,1,1,0,0,0,0,0,0,0,0,0,0,8.501,12.21,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.164,1,1,0,0,0,0,0,0,0,0,0,0,8.662,11.796,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.165,1,1,0,0,0,0,0,0,0,0,0,0,8.53,11.924,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.166,1,1,0,0,0,0,0,0,0,0,0,0,8.375,12.2,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.167,1,1,0,0,0,0,0,0,0,0,0,0,8.361,12.001,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.168,1,1,0,0,0,0,0,0,0,0,0,0,8.409,12.035,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.169,1,1,0,0,0,0,0,0,0,0,0,0,8.401,12.17,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.170,1,1,0,0,0,0,0,0,0,0,0,0,8.478,11.857,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.171,1,1,0,0,0,0,0,0,0,0,0,0,8.602,11.825,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.172,1,1,0,0,0,0,0,0,0,0,0,0,8.581,11.879,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.173,1,1,0,0,0,0,0,0,0,0,0,0,8.616,11.883,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.174,1,1,0,0,0,0,0,0,0,0,0,0,8.552,12.083,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.175,1,1,0,0,0,0,0,0,0,0,0,0,8.502,12.178,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.176,1,1,0,0,0,0,0,0,0,0,0,0,8.515,11.873,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.177,1,1,0,0,0,0,0,0,0,0,0,0,8.508,12.09,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.178,1,1,0,0,0,0,0,0,0,0,0,0,8.473,12.012,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.179,1,1,0,0,0,0,0,0,0,0,0,0,8.355,11.88,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.180,1,1,0,0,0,0,0,0,0,0,0,0,8.591,11.92,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.181,1,1,0,0,0,0,0,0,0,0,0,0,8.394,12.141,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.182,1,1,0,0,0,0,0,0,0,0,0,0,8.34,11.778,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.183,1,1,1,0,0,0,0,0,0,0,0,0,8.351,11.851,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.184,1,1,1,0,0,0,0,0,0,0,0,0,8.347,11.901,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.185,1,1,1,0,0,0,0,0,0,0,0,0,8.421,12.203,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.186,1,1,1,0,0,0,0,0,0,0,0,0,8.417,12.037,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.187,1,1,1,0,0,0,0,0,0,0,0,0,8.43,12.108,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.188,1,1,1,0,0,0,0,0,0,0,0,0,8.369,11.925,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.189,1,1,1,0,0,0,0,0,0,0,0,0,8.378,11.906,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.190,1,1,1,0,0,0,0,0,0,0,0,0,8.419,11.977,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.191,1,1,1,0,0,0,0,0,0,0,0,0,8.651,11.773,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.192,1,1,1,0,0,0,0,0,0,0,0,0,8.409,12.052,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.193,1,1,1,0,0,0,0,0,0,0,0,0,8.614,11.942,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.194,1,1,1,0,0,0,0,0,0,0,0,0,8.452,11.913,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.195,1,1,1,0,0,0,0,0,0,0,0,0,8.458,12.018,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.196,1,1,1,0,0,0,0,0,0,0,0,0,8.595,11.77,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.197,1,1,1,0,0,0,0,0,0,0,0,0,8.39,11.867,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.198,1,1,1,0,0,0,0,0,0,0,0,0,8.541,12.125,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.199,1,1,1,0,0,0,0,0,0,0,0,0,8.354,11.76,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.200,1,1,1,0,0,0,0,0,0,0,0,0,8.369,11.969,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.201,1,1,1,0,0,0,0,0,0,0,0,0,8.565,12.227,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.202,1,1,1,0,0,0,0,0,0,0,0,0,8.456,11.963,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.203,1,1,1,0,0,0,0,0,0,0,0,0,8.628,12.128,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.204,1,1,1,0,0,0,0,0,0,0,0,0,8.637,11.886,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.205,1,1,1,0,0,0,0,0,0,0,0,0,8.572,12.148,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.206,1,1,1,0,0,0,0,0,0,0,0,0,8.423,11.877,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.207,1,1,1,0,0,0,0,0,0,0,0,0,8.646,11.865,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.208,1,1,1,0,0,0,0,0,0,0,0,0,8.441,11.809,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.209,1,1,1,0,0,0,0,0,0,0,0,0,8.628,12.058,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.210,1,1,1,0,0,0,0,0,0,0,0,0,8.413,11.972,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.211,1,1,1,0,0,0,0,0,0,0,0,0,8.481,11.768,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.212,1,1,1,0,0,0,0,0,0,0,0,0,8.583,11.797,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.213,1,1,1,0,0,0,0,0,0,0,0,0,8.46,12.114,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.214,1,1,1,0,0,0,0,0,0,0,0,0,8.426,12.127,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.215,1,1,1,0,0,0,0,0,0,0,0,0,8.637,12.098,0.0,0.0,0.0,0.0
2024/01/15 08:00:00.216,1,1,1,0,0,0,0,0,0,0,0,0,8.475,12.206,0.0,0.0,0.0,0.0
